client_id,application_date,age,annual_income,loan_amount,term_months,interest_rate,loan_purpose,employment_status,credit_score,dti,default
3915,2023-06-07,59,56850.46,16728.42,24,0.0535,debt_consolidation,employed,738,3.29,1
3916,2023-01-21,23,40175.6,9944.46,36,0.0766,debt_consolidation,employed,688,3.24,0
3917,2022-12-01,28,41472.82,18959.77,60,0.0645,other,retired,642,7.23,0
3918,2022-03-20,43,49673.58,14480.89,24,0.1209,home_improvement,employed,731,2.96,0
3919,2022-05-13,34,40670.69,3131.59,12,0.0591,small_business,self_employed,648,1.0,1
3920,2023-01-07,47,25628.36,13457.66,48,0.035,car,student,627,8.07,0
3921,2022-06-17,49,14065.22,1000.0,24,0.1029,car,employed,715,1.0,0
3922,2022-08-24,59,23940.16,16283.48,36,0.0858,debt_consolidation,employed,601,8.4,0
3923,2023-06-17,59,21743.28,10598.69,36,0.1212,car,employed,785,6.99,1
3924,2023-05-08,21,42911.7,23433.32,24,0.1144,home_improvement,employed,770,5.81,1
3925,2023-10-11,37,44580.18,14937.79,48,0.0887,car,employed,712,5.74,1
3926,2022-11-23,61,37106.86,17545.09,36,0.0467,small_business,self_employed,645,3.96,0
3927,2022-06-04,50,19775.7,5704.66,48,0.0541,other,self_employed,615,6.58,1
3928,2022-03-07,33,56439.16,16107.45,48,0.0368,car,self_employed,525,2.79,1
3929,2023-06-22,41,30005.48,8156.05,48,0.0859,debt_consolidation,retired,776,2.38,1
3930,2022-12-31,39,42241.77,18543.11,12,0.0702,other,employed,621,2.34,1
3931,2022-07-19,39,35591.9,5289.89,24,0.0846,education,employed,701,1.0,1
3932,2023-05-27,45,37503.96,12658.84,12,0.0952,home_improvement,employed,691,2.43,0
3933,2023-05-27,42,41818.21,5052.71,36,0.1469,education,employed,579,1.0,0
3934,2023-05-13,51,26647.76,12754.86,48,0.1074,debt_consolidation,employed,643,3.38,0
3935,2023-11-16,37,50664.83,24134.92,36,0.0921,debt_consolidation,employed,612,5.8,0
3936,2023-11-26,43,16045.93,16327.61,48,0.0431,debt_consolidation,unemployed,727,13.4,0
3937,2022-02-09,52,22537.32,11804.23,24,0.0908,debt_consolidation,student,730,6.84,1
3938,2022-09-29,30,50509.15,1000.0,24,0.1165,car,employed,665,1.0,0
3939,2023-12-25,30,42080.06,8785.88,48,0.1017,debt_consolidation,unemployed,629,1.0,0
3940,2022-08-12,56,65484.69,14847.92,36,0.0586,small_business,unemployed,691,4.99,0
3941,2022-06-09,28,35820.21,8934.85,48,0.0787,home_improvement,employed,746,1.0,0
3942,2022-02-04,40,55405.15,20562.9,24,0.0922,car,employed,591,4.21,0
3943,2023-02-03,52,12710.25,12429.23,60,0.0778,debt_consolidation,student,806,9.53,1
3944,2023-03-02,34,18037.82,18471.57,36,0.0715,home_improvement,self_employed,665,14.89,1
3945,2022-05-01,48,45746.31,13229.41,48,0.0256,debt_consolidation,student,672,1.88,1
3946,2023-03-10,66,14115.59,10344.11,12,0.067,education,employed,776,10.16,0
3947,2023-02-20,44,32631.59,9172.04,36,0.0975,small_business,employed,676,1.92,1
3948,2022-10-13,35,49006.51,5927.08,60,0.1163,home_improvement,employed,673,1.0,0
3949,2023-02-12,42,41014.06,18579.68,48,0.0923,debt_consolidation,student,625,6.38,1
3950,2023-02-09,50,35133.14,9431.93,12,0.1218,small_business,employed,645,1.0,0
3951,2022-06-19,24,29610.71,15133.78,24,0.0876,debt_consolidation,employed,637,4.3,0
3952,2023-05-23,33,37426.71,8845.53,36,0.0637,debt_consolidation,employed,574,6.57,1
3953,2022-12-02,43,41926.98,5501.83,24,0.0758,car,employed,555,7.83,0
3954,2023-05-03,28,27069.27,15330.84,48,0.105,other,employed,666,6.83,1
3955,2022-08-19,38,39460.83,7519.78,24,0.082,debt_consolidation,self_employed,597,1.0,0
3956,2022-04-10,32,47941.17,9597.08,24,0.0707,other,employed,719,2.45,0
3957,2022-01-02,51,32330.26,4507.87,36,0.0433,debt_consolidation,employed,666,1.0,1
3958,2023-05-24,34,35817.47,9041.26,36,0.0632,debt_consolidation,employed,584,2.18,1
3959,2023-06-12,54,40805.35,12144.64,48,0.0781,education,employed,771,6.78,0
3960,2022-09-20,38,41616.01,10275.05,60,0.0726,debt_consolidation,employed,654,3.38,0
3961,2023-11-26,54,45541.44,16909.36,12,0.0608,debt_consolidation,employed,710,1.61,0
3962,2023-02-03,31,22827.5,12873.12,48,0.1367,debt_consolidation,self_employed,778,7.58,0
3963,2022-01-23,61,28652.93,30523.88,24,0.108,debt_consolidation,employed,677,9.35,1
3964,2022-09-04,32,29097.46,14545.5,36,0.1558,debt_consolidation,employed,680,2.24,0
3965,2022-09-14,69,24153.05,1587.07,12,0.0418,education,employed,766,2.32,0
3966,2023-09-20,35,13419.03,10722.71,12,0.0994,education,employed,662,8.05,1
3967,2022-03-10,51,12000.0,11242.51,24,0.077,other,employed,744,14.38,0
3968,2023-10-15,69,49345.43,8318.21,24,0.0906,education,self_employed,675,1.0,0
3969,2023-07-18,49,16353.28,12435.67,48,0.1455,education,self_employed,690,11.57,0
3970,2023-02-01,46,53798.11,8139.62,48,0.0378,education,self_employed,689,5.1,1
3971,2023-08-31,38,43872.91,13996.92,60,0.0728,other,employed,657,4.14,1
3972,2023-07-21,52,30131.74,1000.0,36,0.0676,debt_consolidation,employed,647,1.0,0
3973,2022-10-12,42,42397.07,18864.95,24,0.0729,debt_consolidation,unemployed,640,4.14,0
3974,2022-05-26,58,40101.6,2530.26,24,0.0267,education,employed,602,1.0,1
3975,2023-01-21,37,21778.71,10418.67,24,0.1286,debt_consolidation,employed,653,2.53,0
3976,2022-10-10,43,34820.27,7603.76,24,0.1298,other,self_employed,664,3.9,1
3977,2023-07-16,44,23241.93,13835.52,36,0.1075,home_improvement,employed,704,8.35,1
3978,2022-10-25,28,42849.54,10900.55,36,0.0498,debt_consolidation,self_employed,674,2.59,0
3979,2023-12-08,61,26417.35,13509.9,24,0.0983,small_business,employed,744,6.19,1
3980,2023-05-16,26,33840.45,18667.15,12,0.116,debt_consolidation,employed,741,5.71,1
3981,2022-08-10,25,33322.41,16611.69,12,0.1017,other,retired,760,3.55,0
3982,2022-05-18,64,36458.95,12217.84,24,0.0885,other,employed,667,1.41,1
3983,2023-06-05,49,54950.66,14757.05,12,0.1323,home_improvement,employed,649,2.09,0
3984,2023-05-30,48,32108.47,23760.05,48,0.0687,debt_consolidation,employed,597,8.09,1
3985,2022-12-08,31,49615.13,16825.43,12,0.0849,debt_consolidation,employed,758,6.38,1
3986,2022-02-07,21,40759.96,10238.77,48,0.1088,car,employed,610,4.35,0
3987,2023-04-04,63,52020.83,19667.19,24,0.0995,small_business,employed,625,7.62,1
3988,2022-03-11,39,30938.77,14347.86,12,0.1068,debt_consolidation,student,693,6.94,0
3989,2023-08-04,29,43353.63,6223.35,48,0.106,debt_consolidation,retired,661,1.0,1
3990,2023-11-01,47,34288.78,10915.67,36,0.1057,debt_consolidation,self_employed,766,1.0,0
3991,2022-01-02,54,12000.0,3166.46,24,0.0791,car,retired,633,1.04,1
3992,2023-09-05,64,21921.88,1000.0,48,0.0691,other,employed,681,1.0,0
3993,2022-05-16,24,41988.52,6305.76,12,0.0941,debt_consolidation,employed,568,1.0,1
3994,2022-08-01,56,41195.18,12735.49,24,0.1353,debt_consolidation,employed,753,5.09,0
3995,2022-03-24,38,19460.27,12753.05,48,0.0893,education,self_employed,579,10.22,1
3996,2022-12-21,35,37644.41,3530.55,48,0.108,small_business,employed,829,1.0,0
3997,2022-05-21,33,41039.12,1000.0,24,0.0934,small_business,employed,672,1.0,0
3998,2023-10-14,39,34584.01,20824.57,12,0.151,small_business,unemployed,662,10.51,1
3999,2023-08-23,69,43745.82,12571.76,48,0.0859,debt_consolidation,employed,678,3.91,0
4000,2023-01-31,26,42110.66,21334.27,24,0.1081,car,employed,615,5.01,1
4001,2022-08-29,68,34578.28,20991.55,24,0.0684,other,employed,719,10.45,0
4002,2023-09-16,32,28870.1,16408.26,36,0.0564,other,employed,655,9.31,0
4003,2022-10-28,57,47510.5,12354.86,60,0.0898,home_improvement,employed,661,1.94,0
4004,2022-05-21,37,40557.95,9614.1,12,0.1254,education,employed,757,4.58,0
4005,2022-06-01,43,18422.81,16311.58,48,0.109,other,employed,576,12.92,1
4006,2023-12-17,46,37650.77,11040.85,36,0.0274,car,employed,668,5.19,0
4007,2022-08-02,49,21187.7,8462.28,36,0.112,debt_consolidation,employed,673,7.33,0
4008,2023-04-19,53,23425.18,1000.0,48,0.0441,home_improvement,student,688,1.0,0
4009,2022-07-08,47,27177.08,11501.37,60,0.1152,other,employed,646,5.13,0
4010,2022-05-13,45,35538.48,18580.03,24,0.1063,education,self_employed,660,9.56,1
4011,2022-03-21,30,39493.83,19555.9,12,0.0855,small_business,self_employed,790,5.16,0
4012,2022-04-11,67,30092.7,12319.67,60,0.1118,car,employed,709,3.62,0
4013,2022-12-24,43,30617.81,6667.74,36,0.0821,debt_consolidation,employed,633,2.83,0
4014,2022-03-05,41,28961.08,17416.46,36,0.0945,debt_consolidation,employed,719,4.05,0
4015,2023-06-08,41,47570.16,11907.81,36,0.0469,other,self_employed,682,3.66,0
4016,2023-09-27,63,12000.0,9805.95,48,0.0823,car,employed,724,6.46,0
4017,2022-12-31,33,31295.87,3264.51,48,0.1177,debt_consolidation,employed,667,3.78,0
4018,2022-04-19,57,53539.82,24622.57,60,0.0501,other,employed,631,2.28,0
4019,2022-07-06,53,41206.76,16430.39,36,0.1146,car,employed,579,6.48,0
4020,2023-02-09,44,50202.17,17077.49,24,0.0294,small_business,employed,749,2.62,0
4021,2022-12-18,64,12000.0,6823.14,36,0.0543,home_improvement,retired,721,4.7,0
4022,2022-07-25,31,20093.01,12478.5,36,0.0806,debt_consolidation,employed,701,7.5,1
4023,2022-02-16,37,41168.58,11511.04,36,0.0946,home_improvement,employed,718,3.95,0
4024,2022-04-09,24,53607.57,16692.57,36,0.0728,other,self_employed,754,3.92,0
4025,2023-05-20,67,21305.17,20158.31,24,0.072,debt_consolidation,unemployed,579,12.03,1
4026,2022-08-22,45,30346.86,3394.71,36,0.1232,small_business,employed,685,2.72,0
4027,2023-02-27,50,39817.57,5551.93,36,0.1257,debt_consolidation,employed,571,1.0,1
4028,2023-08-13,29,17570.02,15874.43,48,0.0773,car,employed,656,11.1,1
4029,2022-08-05,41,41260.3,8951.82,36,0.0782,car,employed,699,1.0,1
4030,2022-06-23,40,12000.0,16889.24,24,0.0814,other,employed,658,14.34,1
4031,2023-03-17,39,40906.87,9761.64,36,0.1565,car,employed,785,1.0,0
4032,2022-04-16,39,23058.98,4507.35,48,0.0905,car,employed,662,1.0,0
4033,2023-11-08,32,29628.83,1443.9,36,0.1371,small_business,retired,633,1.0,1
4034,2023-02-15,57,42822.61,14904.77,36,0.112,debt_consolidation,employed,681,1.0,1
4035,2023-02-17,62,40367.03,15051.9,36,0.0869,debt_consolidation,employed,617,5.28,1
4036,2022-04-23,37,34904.23,17821.29,24,0.0706,debt_consolidation,student,627,9.16,1
4037,2022-05-26,57,46628.49,13967.24,48,0.1134,education,self_employed,736,6.72,0
4038,2023-10-06,68,14597.89,1000.0,12,0.0664,car,employed,739,1.0,1
4039,2022-03-25,59,37452.97,15020.6,36,0.0784,small_business,employed,689,2.44,0
4040,2023-05-28,48,25517.96,3255.26,24,0.1098,car,student,716,3.09,1
4041,2023-06-20,61,46016.38,1000.0,12,0.0828,debt_consolidation,employed,805,1.0,0
4042,2022-10-25,55,43244.8,1000.0,36,0.0782,small_business,self_employed,676,1.0,0
4043,2022-07-07,67,43680.18,1000.0,36,0.0808,debt_consolidation,retired,627,1.0,1
4044,2022-04-21,68,54744.58,13673.87,48,0.0694,other,employed,712,3.24,0
4045,2023-06-20,38,48516.17,7612.89,48,0.1035,debt_consolidation,self_employed,730,3.61,0
4046,2022-02-25,34,33110.94,2885.37,48,0.0911,debt_consolidation,student,736,1.0,0
4047,2023-08-04,55,34984.79,12138.5,36,0.0493,car,self_employed,748,5.09,0
4048,2023-04-19,64,42211.26,5364.4,36,0.0754,debt_consolidation,employed,739,1.84,0
4049,2023-06-14,61,36634.1,17886.43,36,0.079,debt_consolidation,retired,711,4.55,0
4050,2023-03-25,27,43462.08,20701.32,36,0.0788,car,employed,718,5.61,1
4051,2023-01-29,61,12000.0,10694.39,36,0.108,debt_consolidation,self_employed,704,8.59,1
4052,2023-05-23,33,57569.64,20263.65,60,0.0689,debt_consolidation,employed,584,5.93,0
4053,2023-07-24,38,35732.34,20253.54,24,0.1711,debt_consolidation,employed,576,4.74,1
4054,2022-06-12,57,15530.42,12507.65,60,0.1316,car,employed,616,8.46,1
4055,2023-10-06,33,24034.48,22400.72,12,0.1314,car,employed,729,12.98,0
4056,2022-08-07,56,12000.0,8270.03,24,0.059,debt_consolidation,employed,653,7.21,0
4057,2022-11-27,51,21917.18,1000.0,24,0.0291,home_improvement,employed,688,1.0,0
4058,2023-03-27,22,33293.02,2673.73,36,0.0798,education,employed,773,1.33,0
4059,2022-10-11,36,53176.58,7993.89,12,0.0988,home_improvement,employed,745,5.39,0
4060,2022-05-19,29,39928.1,15205.81,48,0.0851,car,retired,549,6.9,0
4061,2023-05-30,29,37794.33,5071.06,48,0.0741,debt_consolidation,unemployed,723,2.83,0
4062,2023-05-19,58,21378.75,7945.19,36,0.0378,car,employed,683,6.45,1
4063,2022-12-22,31,25106.18,4503.14,36,0.0698,other,employed,640,3.18,0
4064,2022-10-08,42,26036.87,8082.59,60,0.0827,car,employed,660,4.18,0
4065,2022-01-12,53,26526.46,20056.26,48,0.0751,debt_consolidation,employed,661,10.9,1
4066,2023-03-16,56,30781.56,14145.46,36,0.075,debt_consolidation,self_employed,601,6.21,0
4067,2023-07-19,65,31687.87,8538.06,48,0.0661,other,unemployed,694,3.13,1
4068,2022-04-06,43,30931.06,19322.83,36,0.1396,education,employed,810,7.87,1
4069,2022-08-20,65,26944.11,12153.99,36,0.1113,debt_consolidation,self_employed,740,6.07,1
4070,2022-04-22,65,36620.64,12801.93,24,0.1187,debt_consolidation,self_employed,558,4.81,1
4071,2022-02-16,54,31227.02,18856.65,36,0.0982,other,employed,697,7.97,1
4072,2023-11-25,29,15853.19,9944.27,12,0.0499,debt_consolidation,employed,697,5.55,0
4073,2022-09-11,44,35412.58,17497.44,24,0.1122,home_improvement,employed,620,5.51,1
4074,2023-06-03,28,33598.83,17069.57,36,0.1304,education,employed,607,3.56,1
4075,2023-02-27,27,16044.47,11126.73,60,0.1348,car,employed,733,8.84,1
4076,2022-10-15,56,27904.38,3622.84,60,0.1087,debt_consolidation,employed,686,2.25,0
4077,2022-11-02,38,42164.87,12076.15,36,0.09,debt_consolidation,employed,651,6.07,0
4078,2023-01-09,23,21362.6,18823.52,36,0.0899,other,employed,716,11.17,1
4079,2022-07-14,48,20093.85,16918.61,24,0.1056,car,employed,807,9.36,0
4080,2022-01-25,26,31101.4,22261.5,36,0.0408,small_business,employed,695,7.74,1
4081,2022-01-06,64,42475.19,9057.6,12,0.1092,home_improvement,employed,697,3.85,1
4082,2023-04-26,64,56723.93,16675.8,24,0.0754,other,employed,678,2.16,0
4083,2022-05-23,41,42907.22,5962.27,36,0.1563,other,employed,656,1.97,1
4084,2023-12-04,48,48017.93,13209.5,24,0.081,car,self_employed,729,5.21,0
4085,2023-10-22,60,39160.37,18632.47,12,0.0958,debt_consolidation,unemployed,668,9.76,1
4086,2022-06-20,21,26778.61,17438.55,48,0.0943,home_improvement,employed,709,10.12,1
4087,2023-05-05,56,42820.53,12618.44,24,0.0692,home_improvement,employed,770,2.48,0
4088,2022-04-06,41,33972.7,10391.69,12,0.1037,car,unemployed,724,2.18,1
4089,2022-07-14,63,39524.41,6031.01,12,0.1003,small_business,self_employed,603,3.09,1
4090,2022-09-17,55,23647.64,10645.36,24,0.1207,debt_consolidation,employed,600,4.97,1
4091,2022-08-24,33,40597.35,4138.78,24,0.1116,debt_consolidation,self_employed,755,1.0,1
4092,2023-06-02,69,33553.9,9940.84,48,0.0956,education,employed,673,8.74,0
4093,2022-02-28,30,37775.09,1162.66,24,0.0654,debt_consolidation,employed,695,1.0,0
4094,2022-02-21,64,33979.12,4088.0,48,0.0663,car,student,632,3.94,1
4095,2022-05-02,67,31673.56,17116.84,24,0.1397,other,employed,716,5.82,0
4096,2023-06-22,30,40816.29,16448.36,36,0.0926,home_improvement,retired,793,4.77,1
4097,2022-08-05,66,30126.91,10266.91,36,0.1523,other,employed,689,4.39,1
4098,2023-11-26,33,15935.74,12388.61,36,0.0655,education,employed,718,8.78,0
4099,2022-03-30,57,12512.36,13193.37,36,0.1558,education,employed,754,11.12,1
4100,2023-03-19,58,37213.0,14761.97,60,0.0617,home_improvement,unemployed,780,9.15,0
4101,2022-02-07,44,29633.39,14119.9,24,0.0768,debt_consolidation,employed,639,6.43,1
4102,2022-03-25,22,14250.81,3979.34,36,0.1033,car,self_employed,704,1.0,1
4103,2022-04-18,42,36278.42,1000.0,48,0.1199,debt_consolidation,unemployed,756,1.0,0
4104,2023-11-06,37,33873.51,5898.67,12,0.1103,other,employed,773,1.0,0
4105,2023-12-10,56,29004.64,11074.02,12,0.0326,debt_consolidation,employed,654,2.89,1
4106,2022-01-03,34,37961.71,17761.1,24,0.0728,debt_consolidation,employed,639,5.83,0
4107,2023-11-03,30,50781.13,13406.16,36,0.0556,home_improvement,self_employed,670,4.25,0
4108,2022-10-19,55,50415.09,15206.26,24,0.0486,car,retired,660,1.0,1
4109,2022-01-30,45,36725.18,6618.71,24,0.0895,debt_consolidation,employed,663,5.59,1
4110,2023-09-20,23,33983.47,11575.63,36,0.0267,debt_consolidation,employed,704,2.77,0
4111,2022-06-16,67,36892.82,12392.91,36,0.12,small_business,employed,647,3.58,1
4112,2022-04-03,58,38708.08,7465.94,24,0.1123,car,employed,773,5.38,0
4113,2022-08-06,37,31780.42,5582.64,24,0.1386,debt_consolidation,employed,655,5.53,1
4114,2023-09-13,32,37094.52,10639.93,36,0.058,car,self_employed,643,2.2,0
4115,2022-03-30,44,16116.45,15967.42,60,0.061,debt_consolidation,student,609,14.01,1
4116,2022-07-07,49,35976.19,6570.29,36,0.1216,debt_consolidation,unemployed,755,2.51,0
4117,2023-11-27,63,40721.76,10750.84,48,0.1238,other,employed,602,8.48,1
4118,2023-12-23,45,29121.9,20129.94,24,0.1305,car,employed,707,6.94,1
4119,2023-11-29,56,33854.33,8883.95,24,0.1246,debt_consolidation,employed,721,6.45,0
4120,2022-10-09,46,21661.94,12043.7,36,0.0966,other,employed,505,5.5,1
4121,2023-01-24,58,19996.24,11365.75,48,0.0762,small_business,employed,601,4.67,1
4122,2023-11-27,21,37529.78,10873.25,36,0.112,debt_consolidation,employed,657,2.87,1
4123,2022-05-17,40,26245.24,22010.87,48,0.0767,car,self_employed,793,6.78,0
4124,2022-10-15,48,13678.09,13834.52,60,0.0932,small_business,employed,657,10.26,1
4125,2022-11-29,36,21658.66,2578.91,12,0.0785,car,retired,649,1.0,1
4126,2023-09-11,67,23403.45,21170.52,12,0.098,home_improvement,employed,635,10.34,0
4127,2023-02-16,37,44294.97,13648.88,12,0.1273,home_improvement,employed,634,5.53,0
4128,2023-02-11,60,37149.37,9758.55,24,0.0795,car,employed,641,4.79,0
4129,2023-08-23,48,24540.77,20096.66,12,0.075,home_improvement,employed,639,9.75,0
4130,2022-05-05,32,27946.81,7327.86,48,0.0868,car,student,637,1.0,1
4131,2022-07-16,47,50745.01,22294.2,12,0.0546,debt_consolidation,employed,637,1.0,0
4132,2023-09-14,62,46233.23,12559.82,24,0.1099,small_business,retired,657,2.2,1
4133,2023-05-22,67,21583.27,18033.35,24,0.0935,debt_consolidation,employed,737,8.35,0
4134,2022-02-17,50,48962.31,30405.01,60,0.0889,car,employed,612,6.27,1
4135,2022-11-18,61,34032.45,13080.55,36,0.0999,home_improvement,employed,641,7.85,0
4136,2022-07-09,54,44595.34,11419.01,60,0.0458,education,retired,648,1.86,1
4137,2023-09-15,57,33040.3,5597.82,60,0.132,car,employed,679,1.0,0
4138,2023-05-12,26,49229.95,11276.58,36,0.0744,education,student,634,2.74,0
4139,2022-03-10,27,21084.55,5782.97,24,0.0788,debt_consolidation,employed,804,2.25,0
4140,2023-11-27,52,31934.59,10878.19,24,0.116,home_improvement,employed,714,5.28,0
4141,2022-11-26,52,49597.52,29368.1,24,0.1083,small_business,self_employed,738,7.59,0
4142,2023-05-10,45,12000.0,12717.59,48,0.15,other,employed,694,16.41,1
4143,2023-11-07,53,34447.26,8677.87,12,0.061,home_improvement,employed,764,2.44,0
4144,2022-10-19,27,30277.44,10741.69,12,0.0619,debt_consolidation,unemployed,611,8.12,1
4145,2023-06-03,32,43215.93,9528.77,36,0.0541,debt_consolidation,employed,646,4.04,0
4146,2023-02-20,36,47838.96,18290.41,36,0.094,debt_consolidation,employed,631,5.65,1
4147,2022-08-07,36,43763.41,11458.65,36,0.0819,home_improvement,employed,669,1.0,1
4148,2023-07-24,63,37892.0,21653.33,24,0.0691,debt_consolidation,employed,775,2.58,0
4149,2023-05-17,56,35486.77,10103.4,48,0.088,other,employed,811,1.0,0
4150,2022-10-03,33,30887.47,10490.52,36,0.059,other,employed,737,4.5,0
4151,2023-02-22,27,37519.67,6619.29,12,0.1364,debt_consolidation,unemployed,674,3.62,1
4152,2023-07-17,56,52515.86,9699.71,48,0.069,home_improvement,employed,747,3.29,0
4153,2023-02-24,67,25033.85,1598.58,60,0.0729,small_business,unemployed,768,1.0,0
4154,2023-12-28,29,30175.02,1000.0,12,0.02,debt_consolidation,employed,750,2.2,0
4155,2022-06-10,52,34093.88,15748.04,24,0.0406,car,employed,671,7.93,0
4156,2022-01-01,31,47011.19,1527.36,36,0.0724,car,employed,673,1.0,0
4157,2022-03-08,28,37679.63,14435.79,12,0.0808,debt_consolidation,unemployed,640,5.71,1
4158,2023-07-16,53,46801.78,8997.02,48,0.1116,home_improvement,unemployed,665,3.07,1
4159,2023-07-01,43,47409.32,17637.17,24,0.0451,other,employed,632,6.08,0
4160,2022-06-12,45,42104.44,1659.57,48,0.1036,car,employed,676,1.13,0
4161,2022-11-11,28,22232.08,15589.5,36,0.1087,home_improvement,self_employed,678,8.94,1
4162,2022-11-29,65,54933.13,13989.6,36,0.1103,debt_consolidation,retired,628,1.85,1
4163,2023-09-01,42,51948.57,14175.1,24,0.1211,small_business,unemployed,841,3.68,1
4164,2023-06-09,24,35762.48,18743.39,24,0.0551,small_business,employed,697,5.61,1
4165,2022-10-05,60,18418.76,12421.72,12,0.1062,debt_consolidation,employed,757,5.95,0
4166,2022-02-25,23,16274.02,1000.0,24,0.143,other,unemployed,752,1.34,0
4167,2023-01-24,49,38051.79,14694.65,24,0.132,debt_consolidation,employed,796,2.59,1
4168,2023-08-16,61,26578.99,13918.04,48,0.1468,debt_consolidation,employed,625,6.19,1
4169,2023-12-15,49,14393.73,10532.25,24,0.0972,home_improvement,employed,647,8.04,0
4170,2022-09-08,54,16047.61,6949.36,48,0.0722,car,employed,571,4.07,0
